Date,S&P,VIX
12/17/2012,1430.359985,16.34
12/18/2012,1446.790039,15.57
12/19/2012,1435.810059,17.360001
12/20/2012,1443.689941,17.67
12/21/2012,1430.150024,17.84
12/24/2012,1426.660034,17.84
12/26/2012,1419.829956,19.48
12/27/2012,1418.099976,19.469999
12/28/2012,1402.430054,22.719999
12/31/2012,1426.189941,18.02
1/2/2013,1462.420044,14.68
1/3/2013,1459.369995,14.56
1/4/2013,1466.469971,13.83
1/7/2013,1461.890015,13.79
1/8/2013,1457.150024,13.62
1/9/2013,1461.02002,13.81
1/10/2013,1472.119995,13.49
1/11/2013,1472.050049,13.36
1/14/2013,1470.680054,13.52
1/15/2013,1472.339966,13.55
1/16/2013,1472.630005,13.42
1/17/2013,1480.939941,13.57
1/18/2013,1485.97998,12.46
1/22/2013,1492.560059,12.43
1/23/2013,1494.810059,12.46
1/24/2013,1494.819946,12.69
1/25/2013,1502.959961,12.89
1/28/2013,1500.180054,13.57
1/29/2013,1507.839966,13.31
1/30/2013,1501.959961,14.32
1/31/2013,1498.109985,14.28
2/1/2013,1513.170044,12.9
2/4/2013,1495.709961,14.67
2/5/2013,1511.290039,13.72
2/6/2013,1512.119995,13.41
2/7/2013,1509.390015,13.5
2/8/2013,1517.930054,13.02
2/11/2013,1517.01001,12.94
2/12/2013,1519.430054,12.64
2/13/2013,1520.329956,12.98
2/14/2013,1521.380005,12.66
2/15/2013,1519.790039,12.46
2/19/2013,1530.939941,12.31
2/20/2013,1511.949951,14.68
2/21/2013,1502.420044,15.22
2/22/2013,1515.599976,14.17
2/25/2013,1487.849976,18.99
2/26/2013,1496.939941,16.870001
2/27/2013,1515.98999,14.73
2/28/2013,1514.680054,15.51
3/1/2013,1518.199951,15.36
3/4/2013,1525.199951,14.01
3/5/2013,1539.790039,13.48
3/6/2013,1541.459961,13.53
3/7/2013,1544.26001,13.06
3/8/2013,1551.180054,12.59
3/11/2013,1556.219971,11.56
3/12/2013,1552.47998,12.27
3/13/2013,1554.52002,11.83
3/14/2013,1563.22998,11.3
3/15/2013,1560.699951,11.3
3/18/2013,1552.099976,13.36
3/19/2013,1548.339966,14.39
3/20/2013,1558.709961,12.67
3/21/2013,1545.800049,13.99
3/22/2013,1556.890015,13.57
3/25/2013,1551.689941,13.74
3/26/2013,1563.77002,12.77
3/27/2013,1562.849976,13.15
3/28/2013,1569.189941,12.7
4/1/2013,1562.170044,13.58
4/2/2013,1570.25,12.78
4/3/2013,1553.689941,14.21
4/4/2013,1559.97998,13.89
4/5/2013,1553.280029,13.92
4/8/2013,1563.069946,13.19
4/9/2013,1568.609985,12.84
4/10/2013,1587.72998,12.36
4/11/2013,1593.369995,12.24
4/12/2013,1588.849976,12.06
4/15/2013,1552.359985,17.27
4/16/2013,1574.569946,13.96
4/17/2013,1552.01001,16.51
4/18/2013,1541.609985,17.559999
4/19/2013,1555.25,14.97
4/22/2013,1562.5,14.39
4/23/2013,1578.780029,13.48
4/24/2013,1578.790039,13.61
4/25/2013,1585.160034,13.62
4/26/2013,1582.23999,13.61
4/29/2013,1593.609985,13.71
4/30/2013,1597.569946,13.52
5/1/2013,1582.699951,14.49
5/2/2013,1597.589966,13.59
5/3/2013,1614.420044,12.85
5/6/2013,1617.5,12.66
5/7/2013,1625.959961,12.83
5/8/2013,1632.689941,12.66
5/9/2013,1626.670044,13.13
5/10/2013,1633.699951,12.59
5/13/2013,1633.77002,12.55
5/14/2013,1650.339966,12.77
5/15/2013,1658.780029,12.81
5/16/2013,1650.469971,13.07
5/17/2013,1667.469971,12.45
5/20/2013,1666.290039,13.02
5/21/2013,1669.160034,13.37
5/22/2013,1655.349976,13.82
5/23/2013,1650.51001,14.07
5/24/2013,1649.599976,13.99
5/28/2013,1660.060059,14.48
5/29/2013,1648.359985,14.83
5/30/2013,1654.410034,14.53
5/31/2013,1630.73999,16.299999
6/3/2013,1640.420044,16.280001
6/4/2013,1631.380005,16.27
6/5/2013,1608.900024,17.5
6/6/2013,1622.560059,16.629999
6/7/2013,1643.380005,15.14
6/10/2013,1642.810059,15.44
6/11/2013,1626.130005,17.07
6/12/2013,1612.52002,18.59
6/13/2013,1636.359985,16.41
6/14/2013,1626.72998,17.15
6/17/2013,1639.040039,16.799999
6/18/2013,1651.810059,16.610001
6/19/2013,1628.930054,16.639999
6/20/2013,1588.189941,20.49
6/21/2013,1592.430054,18.9
6/24/2013,1573.089966,20.110001
6/25/2013,1588.030029,18.469999
6/26/2013,1603.26001,17.209999
6/27/2013,1613.199951,16.860001
6/28/2013,1606.280029,16.860001
7/1/2013,1614.959961,16.370001
7/2/2013,1614.079956,16.440001
7/3/2013,1615.410034,16.200001
7/5/2013,1631.890015,14.89
7/8/2013,1640.459961,14.78
7/9/2013,1652.319946,14.35
7/10/2013,1652.619995,14.21
7/11/2013,1675.02002,14.01
7/12/2013,1680.189941,13.84
7/15/2013,1682.5,13.79
7/16/2013,1676.26001,14.42
7/17/2013,1680.910034,13.78
7/18/2013,1689.369995,13.77
7/19/2013,1692.089966,12.54
7/22/2013,1695.530029,12.29
7/23/2013,1692.390015,12.66
7/24/2013,1685.939941,13.18
7/25/2013,1690.25,12.97
7/26/2013,1691.650024,12.72
7/29/2013,1685.329956,13.39
7/30/2013,1685.959961,13.39
7/31/2013,1685.72998,13.45
8/1/2013,1706.869995,12.94
8/2/2013,1709.670044,11.98
8/5/2013,1707.140015,11.84
8/6/2013,1697.369995,12.72
8/7/2013,1690.910034,12.98
8/8/2013,1697.47998,12.73
8/9/2013,1691.420044,13.41
8/12/2013,1689.469971,12.81
8/13/2013,1694.160034,12.31
8/14/2013,1685.390015,13.04
8/15/2013,1661.319946,14.73
8/16/2013,1655.829956,14.37
8/19/2013,1646.060059,15.1
8/20/2013,1652.349976,14.91
8/21/2013,1642.800049,15.94
8/22/2013,1656.959961,14.76
8/23/2013,1663.5,13.98
8/26/2013,1656.780029,14.99
8/27/2013,1630.47998,16.77
8/28/2013,1634.959961,16.49
8/29/2013,1638.170044,16.809999
8/30/2013,1632.969971,17.01
9/3/2013,1639.77002,16.610001
9/4/2013,1653.079956,15.88
9/5/2013,1655.079956,15.77
9/6/2013,1655.170044,15.85
9/9/2013,1671.709961,15.63
9/10/2013,1683.98999,14.53
9/11/2013,1689.130005,13.82
9/12/2013,1683.420044,14.29
9/13/2013,1687.98999,14.16
9/16/2013,1697.599976,14.38
9/17/2013,1704.76001,14.53
9/18/2013,1725.52002,13.59
9/19/2013,1722.339966,13.16
9/20/2013,1709.910034,13.12
9/23/2013,1701.839966,14.31
9/24/2013,1697.420044,14.08
9/25/2013,1692.77002,14.01
9/26/2013,1698.670044,14.06
9/27/2013,1691.75,15.46
9/30/2013,1681.550049,16.6
10/1/2013,1695,15.54
10/2/2013,1693.869995,16.6
10/3/2013,1678.660034,17.67
10/4/2013,1690.5,16.74
10/7/2013,1676.119995,19.41
10/8/2013,1655.449951,20.34
10/9/2013,1656.400024,19.6
10/10/2013,1692.560059,16.48
10/11/2013,1703.199951,15.72
10/14/2013,1710.140015,16.07
10/15/2013,1698.060059,18.66
10/16/2013,1721.540039,14.71
10/17/2013,1733.150024,13.48
10/18/2013,1744.5,13.04
10/21/2013,1744.660034,13.16
10/22/2013,1754.670044,13.33
10/23/2013,1746.380005,13.42
10/24/2013,1752.069946,13.2
10/25/2013,1759.77002,13.09
10/28/2013,1762.109985,13.31
10/29/2013,1771.949951,13.41
10/30/2013,1763.310059,13.65
10/31/2013,1756.540039,13.75
11/1/2013,1761.640015,13.28
11/4/2013,1767.930054,12.93
11/5/2013,1762.969971,13.27
11/6/2013,1770.48999,12.67
11/7/2013,1747.150024,13.91
11/8/2013,1770.609985,12.9
11/11/2013,1771.890015,12.53
11/12/2013,1767.689941,12.82
11/13/2013,1782,12.52
11/14/2013,1790.619995,12.37
11/15/2013,1798.180054,12.19
11/18/2013,1791.530029,13.1
11/19/2013,1787.869995,13.39
11/20/2013,1781.369995,13.4
11/21/2013,1795.849976,12.66
11/22/2013,1804.76001,12.26
11/25/2013,1802.47998,12.79
11/26/2013,1802.75,12.81
11/27/2013,1807.22998,12.98
11/29/2013,1805.810059,13.7
12/2/2013,1800.900024,14.23
12/3/2013,1795.150024,14.55
12/4/2013,1792.810059,14.7
12/5/2013,1785.030029,15.08
12/6/2013,1805.089966,13.79
12/9/2013,1808.369995,13.49
12/10/2013,1802.619995,13.91
12/11/2013,1782.219971,15.42
12/12/2013,1775.5,15.54
12/13/2013,1775.319946,15.76
12/16/2013,1786.540039,16.030001
12/17/2013,1781,16.209999
12/18/2013,1810.650024,13.8
12/19/2013,1809.599976,14.15
12/20/2013,1818.319946,13.79
12/23/2013,1827.98999,13.04
12/24/2013,1833.319946,12.48
12/26/2013,1842.02002,12.33
12/27/2013,1841.400024,12.46
12/30/2013,1841.069946,13.56
12/31/2013,1848.359985,13.72
1/2/2014,1831.97998,14.23
1/3/2014,1831.369995,13.76
1/6/2014,1826.77002,13.55
1/7/2014,1837.880005,12.92
1/8/2014,1837.48999,12.87
1/9/2014,1838.130005,12.89
1/10/2014,1842.369995,12.14
1/13/2014,1819.199951,13.28
1/14/2014,1838.880005,12.28
1/15/2014,1848.380005,12.28
1/16/2014,1845.890015,12.53
1/17/2014,1838.699951,12.44
1/21/2014,1843.800049,12.87
1/22/2014,1844.859985,12.84
1/23/2014,1828.459961,13.77
1/24/2014,1790.290039,18.139999
1/27/2014,1781.560059,17.42
1/28/2014,1792.5,15.8
1/29/2014,1774.199951,17.35
1/30/2014,1794.189941,17.290001
1/31/2014,1782.589966,18.41
2/3/2014,1741.890015,21.440001
2/4/2014,1755.199951,19.110001
2/5/2014,1751.640015,19.950001
2/6/2014,1773.430054,17.23
2/7/2014,1797.02002,15.29
2/10/2014,1799.839966,15.26
2/11/2014,1819.75,14.51
2/12/2014,1819.26001,14.3
2/13/2014,1829.829956,14.14
2/14/2014,1838.630005,13.57
2/18/2014,1840.76001,13.87
2/19/2014,1828.75,15.5
2/20/2014,1839.780029,14.79
2/21/2014,1836.25,14.68
2/24/2014,1847.609985,14.23
2/25/2014,1845.119995,13.67
2/26/2014,1845.160034,14.35
2/27/2014,1854.290039,14.04
2/28/2014,1859.449951,14
3/3/2014,1845.72998,16
3/4/2014,1873.910034,14.1
3/5/2014,1873.810059,13.89
3/6/2014,1877.030029,14.21
3/7/2014,1878.040039,14.11
3/10/2014,1877.170044,14.2
3/11/2014,1867.630005,14.8
3/12/2014,1868.199951,14.47
3/13/2014,1846.339966,16.219999
3/14/2014,1841.130005,17.82
3/17/2014,1858.829956,15.64
3/18/2014,1872.25,14.52
3/19/2014,1860.77002,15.12
3/20/2014,1872.01001,14.52
3/21/2014,1866.52002,15
3/24/2014,1857.439941,15.09
3/25/2014,1865.619995,14.02
3/26/2014,1852.560059,14.93
3/27/2014,1849.040039,14.62
3/28/2014,1857.619995,14.41
3/31/2014,1872.339966,13.88
4/1/2014,1885.52002,13.1
4/2/2014,1890.900024,13.09
4/3/2014,1888.77002,13.37
4/4/2014,1865.089966,13.96
4/7/2014,1845.040039,15.57
4/8/2014,1851.959961,14.89
4/9/2014,1872.180054,13.82
4/10/2014,1833.079956,15.89
4/11/2014,1815.689941,17.030001
4/14/2014,1830.609985,16.110001
4/15/2014,1842.97998,15.61
4/16/2014,1862.310059,14.18
4/17/2014,1864.849976,13.36
4/21/2014,1871.890015,13.25
4/22/2014,1879.550049,13.19
4/23/2014,1875.390015,13.27
4/24/2014,1878.609985,13.32
4/25/2014,1863.400024,14.06
4/28/2014,1869.430054,13.97
4/29/2014,1878.329956,13.71
4/30/2014,1883.949951,13.41
5/1/2014,1883.680054,13.25
5/2/2014,1881.140015,12.91
5/5/2014,1884.660034,13.29
5/6/2014,1867.719971,13.8
5/7/2014,1878.209961,13.4
5/8/2014,1875.630005,13.43
5/9/2014,1878.47998,12.92
5/12/2014,1896.650024,12.23
5/13/2014,1897.449951,12.13
5/14/2014,1888.530029,12.17
5/15/2014,1870.849976,13.17
5/16/2014,1877.859985,12.44
5/19/2014,1885.079956,12.42
5/20/2014,1872.829956,12.96
5/21/2014,1888.030029,11.91
5/22/2014,1892.48999,12.03
5/23/2014,1900.530029,11.36
5/27/2014,1911.910034,11.51
5/28/2014,1909.780029,11.68
5/29/2014,1920.030029,11.57
5/30/2014,1923.569946,11.4
6/2/2014,1924.969971,11.58
6/3/2014,1924.23999,11.87
6/4/2014,1927.880005,12.08
6/5/2014,1940.459961,11.68
6/6/2014,1949.439941,10.73
6/9/2014,1951.27002,11.15
6/10/2014,1950.790039,10.99
6/11/2014,1943.890015,11.6
6/12/2014,1930.109985,12.56
6/13/2014,1936.160034,12.18
6/16/2014,1937.780029,12.65
6/17/2014,1941.98999,12.06
6/18/2014,1956.97998,10.61
6/19/2014,1959.47998,10.62
6/20/2014,1962.869995,10.85
6/23/2014,1962.609985,10.98
6/24/2014,1949.97998,12.13
6/25/2014,1959.530029,11.59
6/26/2014,1957.219971,11.63
6/27/2014,1960.959961,11.26
6/30/2014,1960.22998,11.57
7/1/2014,1973.319946,11.15
7/2/2014,1974.619995,10.82
7/3/2014,1985.439941,10.32
7/7/2014,1977.650024,11.33
7/8/2014,1963.709961,11.98
7/9/2014,1972.829956,11.65
7/10/2014,1964.680054,12.59
7/11/2014,1967.569946,12.08
7/14/2014,1977.099976,11.82
7/15/2014,1973.280029,11.96
7/16/2014,1981.569946,11
7/17/2014,1958.119995,14.54
7/18/2014,1978.219971,12.06
7/21/2014,1973.630005,12.81
7/22/2014,1983.530029,12.24
7/23/2014,1987.01001,11.52
7/24/2014,1987.97998,11.84
7/25/2014,1978.339966,12.69
7/28/2014,1978.910034,12.56
7/29/2014,1969.949951,13.28
7/30/2014,1970.069946,13.33
7/31/2014,1930.670044,16.950001
8/1/2014,1925.150024,17.030001
8/4/2014,1938.98999,15.12
8/5/2014,1920.209961,16.870001
8/6/2014,1920.23999,16.370001
8/7/2014,1909.569946,16.66
8/8/2014,1931.589966,15.77
8/11/2014,1936.920044,14.23
8/12/2014,1933.75,14.13
8/13/2014,1946.719971,12.9
8/14/2014,1955.180054,12.42
8/15/2014,1955.060059,13.15
8/18/2014,1971.73999,12.32
8/19/2014,1981.599976,12.21
8/20/2014,1986.51001,11.78
8/21/2014,1992.369995,11.76
8/22/2014,1988.400024,11.47
8/25/2014,1997.920044,11.7
8/26/2014,2000.02002,11.63
8/27/2014,2000.119995,11.78
8/28/2014,1996.73999,12.05
8/29/2014,2003.369995,12.09
9/2/2014,2002.280029,12.25
9/3/2014,2000.719971,12.36
9/4/2014,1997.650024,12.64
9/5/2014,2007.709961,12.09
9/8/2014,2001.540039,12.66
9/9/2014,1988.439941,13.5
9/10/2014,1995.689941,12.88
9/11/2014,1997.449951,12.8
9/12/2014,1985.540039,13.31
9/15/2014,1984.130005,14.12
9/16/2014,1998.97998,12.73
9/17/2014,2001.569946,12.65
9/18/2014,2011.359985,12.03
9/19/2014,2010.400024,12.11
9/22/2014,1994.290039,13.69
9/23/2014,1982.77002,14.93
9/24/2014,1998.300049,13.27
9/25/2014,1965.98999,15.64
9/26/2014,1982.849976,14.85
9/29/2014,1977.800049,15.98
9/30/2014,1972.290039,16.309999
10/1/2014,1946.160034,16.709999
10/2/2014,1946.170044,16.16
10/3/2014,1967.900024,14.55
10/6/2014,1964.819946,15.46
10/7/2014,1935.099976,17.200001
10/8/2014,1968.890015,15.11
10/9/2014,1928.209961,18.76
10/10/2014,1906.130005,21.24
10/13/2014,1874.73999,24.639999
10/14/2014,1877.699951,22.790001
10/15/2014,1862.48999,25.27
10/16/2014,1862.76001,25.200001
10/17/2014,1886.76001,21.99
10/20/2014,1904.01001,18.57
10/21/2014,1941.280029,16.08
10/22/2014,1927.109985,17.870001
10/23/2014,1950.819946,16.530001
10/24/2014,1964.579956,16.110001
10/27/2014,1961.630005,16.040001
10/28/2014,1985.050049,14.39
10/29/2014,1982.300049,15.15
10/30/2014,1994.650024,14.52
10/31/2014,2018.050049,14.03
11/3/2014,2017.810059,14.73
11/4/2014,2012.099976,14.89
11/5/2014,2023.569946,14.17
11/6/2014,2031.209961,13.67
11/7/2014,2031.920044,13.12
11/10/2014,2038.26001,12.67
11/11/2014,2039.680054,12.92
11/12/2014,2038.25,13.02
11/13/2014,2039.329956,13.79
11/14/2014,2039.819946,13.31
11/17/2014,2041.319946,13.99
11/18/2014,2051.800049,13.86
11/19/2014,2048.719971,13.96
11/20/2014,2052.75,13.58
11/21/2014,2063.5,12.9
11/24/2014,2069.409912,12.62
11/25/2014,2067.030029,12.25
11/26/2014,2072.830078,12.07
11/28/2014,2067.560059,13.33
12/1/2014,2053.439941,14.16
12/2/2014,2066.550049,12.85
12/3/2014,2074.330078,12.5
12/4/2014,2071.919922,12.38
12/5/2014,2075.370117,11.89
12/8/2014,2060.310059,14.21
12/9/2014,2059.820068,15.35
12/10/2014,2026.140015,18.530001
12/11/2014,2035.329956,20.08
12/12/2014,2002.329956,21.08
12/15/2014,1989.630005,20.42
12/16/2014,1972.73999,23.57
12/17/2014,2012.890015,19.440001
12/18/2014,2061.22998,16.809999
12/19/2014,2070.649902,16.49
12/22/2014,2078.540039,15.25
12/23/2014,2082.169922,14.8
12/24/2014,2081.879883,14.37
12/26/2014,2088.77002,14.5
12/29/2014,2090.570068,15.06
12/30/2014,2080.350098,15.92
12/31/2014,2058.899902,19.200001
1/2/2015,2058.199951,17.790001
1/5/2015,2020.579956,19.92
1/6/2015,2002.609985,21.120001
1/7/2015,2025.900024,19.309999
1/8/2015,2062.139893,17.01
1/9/2015,2044.810059,17.549999
1/12/2015,2028.26001,19.6
1/13/2015,2023.030029,20.559999
1/14/2015,2011.27002,21.48
1/15/2015,1992.670044,22.389999
1/16/2015,2019.420044,20.950001
1/20/2015,2022.550049,19.889999
1/21/2015,2032.119995,18.85
1/22/2015,2063.149902,16.4
1/23/2015,2051.820068,16.66
1/26/2015,2057.090088,15.52
1/27/2015,2029.550049,17.219999
1/28/2015,2002.160034,20.440001
1/29/2015,2021.25,18.76
1/30/2015,1994.98999,20.969999
2/2/2015,2020.849976,19.43
2/3/2015,2050.030029,17.33
2/4/2015,2041.51001,18.33
2/5/2015,2062.52002,16.85
2/6/2015,2055.469971,17.290001
2/9/2015,2046.73999,18.549999
2/10/2015,2068.590088,17.23
2/11/2015,2068.530029,16.959999
2/12/2015,2088.47998,15.34
2/13/2015,2096.98999,14.69
2/17/2015,2100.340088,15.8
2/18/2015,2099.679932,15.45
2/19/2015,2097.449951,15.29
2/20/2015,2110.300049,14.3
2/23/2015,2109.659912,14.56
2/24/2015,2115.47998,13.69
2/25/2015,2113.860107,13.84
2/26/2015,2110.73999,13.91
2/27/2015,2104.5,13.34
3/2/2015,2117.389893,13.04
3/3/2015,2107.780029,13.86
3/4/2015,2098.530029,14.23
3/5/2015,2101.040039,14.04
3/6/2015,2071.26001,15.2
3/9/2015,2079.429932,15.06
3/10/2015,2044.160034,16.690001
3/11/2015,2040.23999,16.870001
3/12/2015,2065.949951,15.42
3/13/2015,2053.399902,16
3/16/2015,2081.189941,15.61
3/17/2015,2074.280029,15.66
3/18/2015,2099.5,13.97
3/19/2015,2089.27002,14.07
3/20/2015,2108.100098,13.02
3/23/2015,2104.419922,13.41
3/24/2015,2091.5,13.62
3/25/2015,2061.050049,15.44
3/26/2015,2056.149902,15.8
3/27/2015,2061.02002,15.07
3/30/2015,2086.23999,14.51
3/31/2015,2067.889893,15.29
4/1/2015,2059.689941,15.11
4/2/2015,2066.959961,14.67
4/6/2015,2080.620117,14.74
4/7/2015,2076.330078,14.78
4/8/2015,2081.899902,13.98
4/9/2015,2091.179932,13.09
4/10/2015,2102.060059,12.58
4/13/2015,2092.429932,13.94
4/14/2015,2095.840088,13.67
4/15/2015,2106.629883,12.84
4/16/2015,2104.98999,12.6
4/17/2015,2081.179932,13.89
4/20/2015,2100.399902,13.3
4/21/2015,2097.290039,13.25
4/22/2015,2107.959961,12.71
4/23/2015,2112.929932,12.48
4/24/2015,2117.689941,12.29
4/27/2015,2108.919922,13.12
4/28/2015,2114.76001,12.41
4/29/2015,2106.850098,13.39
4/30/2015,2085.51001,14.55
5/1/2015,2108.290039,12.7
5/4/2015,2114.48999,12.85
5/5/2015,2089.459961,14.31
5/6/2015,2080.149902,15.15
5/7/2015,2088,15.13
5/8/2015,2116.100098,12.86
5/11/2015,2105.330078,13.85
5/12/2015,2099.120117,13.86
5/13/2015,2098.47998,13.76
5/14/2015,2121.100098,12.74
5/15/2015,2122.72998,12.38
5/18/2015,2129.199951,12.73
5/19/2015,2127.830078,12.85
5/20/2015,2125.850098,12.88
5/21/2015,2130.820068,12.11
5/22/2015,2126.060059,12.13
5/26/2015,2104.199951,14.06
5/27/2015,2123.47998,13.27
5/28/2015,2120.790039,13.31
5/29/2015,2107.389893,13.84
6/1/2015,2111.72998,13.97
6/2/2015,2109.600098,14.24
6/3/2015,2114.070068,13.66
6/4/2015,2095.840088,14.71
6/5/2015,2092.830078,14.21
6/8/2015,2079.280029,15.29
6/9/2015,2080.149902,14.47
6/10/2015,2105.199951,13.22
6/11/2015,2108.860107,12.85
6/12/2015,2094.110107,13.78
6/15/2015,2084.429932,15.39
6/16/2015,2096.290039,14.81
6/17/2015,2100.439941,14.5
6/18/2015,2121.23999,13.19
6/19/2015,2109.98999,13.96
6/22/2015,2122.850098,12.74
6/23/2015,2124.199951,12.11
6/24/2015,2108.580078,13.26
6/25/2015,2102.310059,14.01
6/26/2015,2101.48999,14.02
6/29/2015,2057.639893,18.85
6/30/2015,2063.110107,18.23
7/1/2015,2077.419922,16.09
7/2/2015,2076.780029,16.790001
7/6/2015,2068.76001,17.01
7/7/2015,2081.340088,16.09
7/8/2015,2046.680054,19.66
7/9/2015,2051.310059,19.969999
7/10/2015,2076.620117,16.83
7/13/2015,2099.600098,13.9
7/14/2015,2108.949951,13.37
7/15/2015,2107.399902,13.23
7/16/2015,2124.290039,12.11
7/17/2015,2126.639893,11.95
7/20/2015,2128.280029,12.25
7/21/2015,2119.209961,12.22
7/22/2015,2114.149902,12.12
7/23/2015,2102.149902,12.64
7/24/2015,2079.649902,13.74
7/27/2015,2067.639893,15.6
7/28/2015,2093.25,13.44
7/29/2015,2108.570068,12.5
7/30/2015,2108.629883,12.13
7/31/2015,2103.840088,12.12
8/3/2015,2098.040039,12.56
8/4/2015,2093.320068,13
8/5/2015,2099.840088,12.51
8/6/2015,2083.560059,13.77
8/7/2015,2077.570068,13.39
8/10/2015,2104.179932,12.23
8/11/2015,2084.070068,13.71
8/12/2015,2086.050049,13.61
8/13/2015,2083.389893,13.49
8/14/2015,2091.540039,12.83
8/17/2015,2102.439941,13.02
8/18/2015,2096.919922,13.79
8/19/2015,2079.610107,15.25
8/20/2015,2035.72998,19.139999
8/21/2015,1970.890015,28.030001
8/24/2015,1893.209961,40.740002
8/25/2015,1867.609985,36.02
8/26/2015,1940.51001,30.32
8/27/2015,1987.660034,26.1
8/28/2015,1988.869995,26.049999
8/31/2015,1972.180054,28.43
9/1/2015,1913.849976,31.4
9/2/2015,1948.859985,26.09
9/3/2015,1951.130005,25.610001
9/4/2015,1921.219971,27.799999
9/8/2015,1969.410034,24.9
9/9/2015,1942.040039,26.23
9/10/2015,1952.290039,24.370001
9/11/2015,1961.050049,23.200001
9/14/2015,1953.030029,24.25
9/15/2015,1978.089966,22.540001
9/16/2015,1995.310059,21.35
9/17/2015,1990.199951,21.139999
9/18/2015,1958.030029,22.280001
9/21/2015,1966.969971,20.139999
9/22/2015,1942.73999,22.440001
9/23/2015,1938.76001,22.129999
9/24/2015,1932.23999,23.469999
9/25/2015,1931.339966,23.620001
9/28/2015,1881.77002,27.629999
9/29/2015,1884.089966,26.83
9/30/2015,1920.030029,24.5
10/1/2015,1923.819946,22.549999
10/2/2015,1951.359985,20.940001
10/5/2015,1987.050049,19.540001
10/6/2015,1979.920044,19.4
10/7/2015,1995.829956,18.4
10/8/2015,2013.430054,17.42
10/9/2015,2014.890015,17.08
10/12/2015,2017.459961,16.17
10/13/2015,2003.689941,17.67
10/14/2015,1994.23999,18.030001
10/15/2015,2023.859985,16.049999
10/16/2015,2033.109985,15.05
10/19/2015,2033.660034,14.98
10/20/2015,2030.77002,15.75
10/21/2015,2018.939941,16.700001
10/22/2015,2052.51001,14.45
10/23/2015,2075.149902,14.46
10/26/2015,2071.179932,15.29
10/27/2015,2065.889893,15.43
10/28/2015,2090.350098,14.33
10/29/2015,2089.409912,14.61
10/30/2015,2079.360107,15.07
11/2/2015,2104.050049,14.15
11/3/2015,2109.790039,14.54
11/4/2015,2102.310059,15.51
11/5/2015,2099.929932,15.05
11/6/2015,2099.199951,14.33
11/9/2015,2078.580078,16.52
11/10/2015,2081.719971,15.29
11/11/2015,2075,16.059999
11/12/2015,2045.969971,18.370001
11/13/2015,2023.040039,20.08
11/16/2015,2053.189941,18.16
11/17/2015,2050.439941,18.84
11/18/2015,2083.580078,16.85
11/19/2015,2081.23999,16.99
11/20/2015,2089.169922,15.47
11/23/2015,2086.590088,15.62
11/24/2015,2089.139893,15.93
11/25/2015,2088.870117,15.19
11/27/2015,2090.110107,15.12
11/30/2015,2080.409912,16.129999
12/1/2015,2102.629883,14.67
12/2/2015,2079.51001,15.91
12/3/2015,2049.620117,18.110001
12/4/2015,2091.689941,14.81
12/7/2015,2077.070068,15.84
12/8/2015,2063.590088,17.6
12/9/2015,2047.619995,19.610001
12/10/2015,2052.22998,19.34
12/11/2015,2012.369995,24.389999
12/14/2015,2021.939941,22.73
12/15/2015,2043.410034,20.950001
12/16/2015,2073.070068,17.860001
12/17/2015,2041.890015,18.940001
12/18/2015,2005.550049,20.700001
12/21/2015,2021.150024,18.700001
12/22/2015,2038.969971,16.6
12/23/2015,2064.290039,15.57
12/24/2015,2060.98999,15.74
12/28/2015,2056.5,16.91
12/29/2015,2078.360107,16.08
12/30/2015,2063.360107,17.290001
12/31/2015,2043.939941,18.209999
1/4/2016,2012.660034,20.700001
1/5/2016,2016.709961,19.34
1/6/2016,1990.26001,20.59
1/7/2016,1943.089966,24.99
1/8/2016,1922.030029,27.01
1/11/2016,1923.670044,24.299999
1/12/2016,1938.680054,22.469999
1/13/2016,1890.280029,25.219999
1/14/2016,1921.839966,23.950001
1/15/2016,1880.329956,27.02
1/19/2016,1881.329956,26.049999
1/20/2016,1859.329956,27.59
1/21/2016,1868.98999,26.690001
1/22/2016,1906.900024,22.34
1/25/2016,1877.079956,24.15
1/26/2016,1903.630005,22.5
1/27/2016,1882.949951,23.110001
1/28/2016,1893.359985,22.42
1/29/2016,1940.23999,20.200001
2/1/2016,1939.380005,19.98
2/2/2016,1903.030029,21.98
2/3/2016,1912.530029,21.65
2/4/2016,1915.449951,21.84
2/5/2016,1880.050049,23.379999
2/8/2016,1853.439941,26
2/9/2016,1852.209961,26.540001
2/10/2016,1851.859985,26.290001
2/11/2016,1829.079956,28.139999
2/12/2016,1864.780029,25.4
2/16/2016,1895.579956,24.110001
2/17/2016,1926.819946,22.309999
2/18/2016,1917.829956,21.639999
2/19/2016,1917.780029,20.530001
2/22/2016,1945.5,19.379999
2/23/2016,1921.27002,20.98
2/24/2016,1929.800049,20.719999
2/25/2016,1951.699951,19.110001
2/26/2016,1948.050049,19.809999
2/29/2016,1932.22998,20.549999
3/1/2016,1978.349976,17.700001
3/2/2016,1986.449951,17.09
3/3/2016,1993.400024,16.700001
3/4/2016,1999.98999,16.860001
3/7/2016,2001.76001,17.35
3/8/2016,1979.26001,18.67
3/9/2016,1989.26001,18.34
3/10/2016,1989.569946,18.049999
3/11/2016,2022.189941,16.5
3/14/2016,2019.640015,16.92
3/15/2016,2015.930054,16.84
3/16/2016,2027.219971,14.99
3/17/2016,2040.589966,14.44
